,DATE,population,MSA,State,1_Year_change
1144,2014-01-01,200.021,Johnson City,TN,-0.002239736618945498
1145,2015-01-01,200.331,Johnson City,TN,0.0015498372670870175
1146,2016-01-01,201.457,Johnson City,TN,0.005620697745231773
1147,2017-01-01,201.909,Johnson City,TN,0.0022436549735178613
1148,2018-01-01,202.9,Johnson City,TN,0.0049081516920990165
1149,2019-01-01,203.649,Johnson City,TN,0.0036914736323312436
1150,2000-01-01,707.429,Baton Rouge,LA,
1151,2001-01-01,709.848,Baton Rouge,LA,0.003419424422804296
1152,2002-01-01,713.558,Baton Rouge,LA,0.00522647101914786
1153,2003-01-01,719.116,Baton Rouge,LA,0.007789135571319994
1154,2004-01-01,725.57,Baton Rouge,LA,0.008974908081589072
1155,2005-01-01,729.886,Baton Rouge,LA,0.005948426754138092
1156,2006-01-01,764.799,Baton Rouge,LA,0.0478334972858776
1157,2007-01-01,772.041,Baton Rouge,LA,0.009469154640631139
1158,2008-01-01,779.34,Baton Rouge,LA,0.009454161113205073
1159,2009-01-01,786.947,Baton Rouge,LA,0.009760823260707818
1160,2010-01-01,827.629,Baton Rouge,LA,0.05169598460887448
1161,2011-01-01,831.493,Baton Rouge,LA,0.0046687585862748016
1162,2012-01-01,836.197,Baton Rouge,LA,0.0056572935671135305
1163,2013-01-01,841.986,Baton Rouge,LA,0.006923009769228994
1164,2014-01-01,846.827,Baton Rouge,LA,0.005749501773188559
1165,2015-01-01,851.167,Baton Rouge,LA,0.005125013727715455
1166,2016-01-01,856.723,Baton Rouge,LA,0.006527508702757423
1167,2017-01-01,854.295,Baton Rouge,LA,-0.0028340548812160193
1168,2018-01-01,854.526,Baton Rouge,LA,0.00027039839867959437
1169,2019-01-01,854.884,Baton Rouge,LA,0.00041894570791289887
1170,2000-01-01,157.718,Joplin,MO,
1171,2001-01-01,158.609,Joplin,MO,0.005649323476077717
1172,2002-01-01,160.099,Joplin,MO,0.009394170570396154
1173,2003-01-01,161.913,Joplin,MO,0.01133048925977076
1174,2004-01-01,163.829,Joplin,MO,0.01183351552994516
1175,2005-01-01,165.91,Joplin,MO,0.012702268829083874
1176,2006-01-01,168.415,Joplin,MO,0.015098547405219653
1177,2007-01-01,171.014,Joplin,MO,0.015432117091707998
1178,2008-01-01,172.615,Joplin,MO,0.009361806635713954
1179,2009-01-01,174.3,Joplin,MO,0.009761608203226801
1180,2010-01-01,175.833,Joplin,MO,0.008795180722891427
1181,2011-01-01,173.846,Joplin,MO,-0.011300495356389217
1182,2012-01-01,174.407,Joplin,MO,0.003226994006189532
1183,2013-01-01,175.144,Joplin,MO,0.0042257478197549325
1184,2014-01-01,175.869,Joplin,MO,0.004139450966062164
1185,2015-01-01,176.686,Joplin,MO,0.004645503187031386
1186,2016-01-01,177.397,Joplin,MO,0.0040240879299999754
1187,2017-01-01,178.239,Joplin,MO,0.004746416230263284
1188,2018-01-01,178.613,Joplin,MO,0.0020983062068347103
1189,2019-01-01,179.564,Joplin,MO,0.005324360488878188
1190,2000-01-01,848.093,Dayton,OH,
1191,2001-01-01,846.089,Dayton,OH,-0.002362948403064169
1192,2002-01-01,845.416,Dayton,OH,-0.0007954245948120775
1193,2003-01-01,845.508,Dayton,OH,0.0001088221656557753
1194,2004-01-01,845.594,Dayton,OH,0.00010171399915792634
1195,2005-01-01,843.575,Dayton,OH,-0.0023876706788363844
1196,2006-01-01,841.558,Dayton,OH,-0.0023910144326231286
1197,2007-01-01,839.563,Dayton,OH,-0.0023706030956868185
1198,2008-01-01,837.036,Dayton,OH,-0.003009899197558785
1199,2009-01-01,835.063,Dayton,OH,-0.002357126814139354
1200,2010-01-01,799.672,Dayton,OH,-0.04238123351172307
1201,2011-01-01,800.858,Dayton,OH,0.001483108074310291
1202,2012-01-01,801.603,Dayton,OH,0.0009302523044034672
1203,2013-01-01,801.39,Dayton,OH,-0.00026571756842219685
1204,2014-01-01,801.017,Dayton,OH,-0.00046544129574854765
1205,2015-01-01,800.124,Dayton,OH,-0.0011148327688426107
1206,2016-01-01,801.661,Dayton,OH,0.0019209522524008538
1207,2017-01-01,803.233,Dayton,OH,0.001960928621948632
1208,2018-01-01,805.088,Dayton,OH,0.002309417068272923
1209,2019-01-01,807.611,Dayton,OH,0.0031338189117213755
1210,2000-01-01,151.479,Blacksburg-Christiansburg-Radford,VA,
1211,2001-01-01,153.029,Blacksburg-Christiansburg-Radford,VA,0.010232441460532371
1212,2002-01-01,152.608,Blacksburg-Christiansburg-Radford,VA,-0.0027511125342254417
1213,2003-01-01,152.89,Blacksburg-Christiansburg-Radford,VA,0.0018478716712098109
1214,2004-01-01,153.252,Blacksburg-Christiansburg-Radford,VA,0.0023677153509060744
1215,2005-01-01,154.546,Blacksburg-Christiansburg-Radford,VA,0.008443609218802939
1216,2006-01-01,156.064,Blacksburg-Christiansburg-Radford,VA,0.009822318274170794
1217,2007-01-01,157.649,Blacksburg-Christiansburg-Radford,VA,0.010156089809309155
1218,2008-01-01,158.521,Blacksburg-Christiansburg-Radford,VA,0.005531275174596617
1219,2009-01-01,159.587,Blacksburg-Christiansburg-Radford,VA,0.006724661085912853
1220,2010-01-01,163.131,Blacksburg-Christiansburg-Radford,VA,0.02220732265159442
1221,2011-01-01,163.442,Blacksburg-Christiansburg-Radford,VA,0.001906443287909676
1222,2012-01-01,164.12,Blacksburg-Christiansburg-Radford,VA,0.004148260545025151
1223,2013-01-01,165.24,Blacksburg-Christiansburg-Radford,VA,0.00682427492078963
1224,2014-01-01,165.688,Blacksburg-Christiansburg-Radford,VA,0.0027112079399660427
1225,2015-01-01,165.725,Blacksburg-Christiansburg-Radford,VA,0.00022331128385877363
1226,2016-01-01,166.572,Blacksburg-Christiansburg-Radford,VA,0.005110876451953628
1227,2017-01-01,166.605,Blacksburg-Christiansburg-Radford,VA,0.0001981125279157947
1228,2018-01-01,167.492,Blacksburg-Christiansburg-Radford,VA,0.005323969868851419
1229,2019-01-01,167.531,Blacksburg-Christiansburg-Radford,VA,0.00023284694194369848
1230,2000-01-01,224.8,Topeka,KS,
1231,2001-01-01,224.906,Topeka,KS,0.00047153024911028574
1232,2002-01-01,225.024,Topeka,KS,0.0005246636372528979
1233,2003-01-01,225.567,Topeka,KS,0.0024130759385665446
1234,2004-01-01,226.331,Topeka,KS,0.0033870202644890046
1235,2005-01-01,227.102,Topeka,KS,0.0034065152365341245
1236,2006-01-01,227.488,Topeka,KS,0.001699676797209948
1237,2007-01-01,228.615,Topeka,KS,0.004954107469405056
1238,2008-01-01,229.774,Topeka,KS,0.005069658596330129
1239,2009-01-01,230.824,Topeka,KS,0.004569707625754038
1240,2010-01-01,234.266,Topeka,KS,0.014911794267493672
1241,2011-01-01,234.696,Topeka,KS,0.0018355203059770009
1242,2012-01-01,234.407,Topeka,KS,-0.0012313801683879744
1243,2013-01-01,233.838,Topeka,KS,-0.002427401912059035
1244,2014-01-01,233.717,Topeka,KS,-0.0005174522532692682
1245,2015-01-01,233.52,Topeka,KS,-0.0008428997462743837
1246,2016-01-01,233.139,Topeka,KS,-0.0016315519013361257
1247,2017-01-01,232.994,Topeka,KS,-0.0006219465640669997
1248,2018-01-01,232.266,Topeka,KS,-0.003124543979673322
1249,2019-01-01,231.969,Topeka,KS,-0.0012787063108676833
1250,2000-01-01,376.127,Shreveport-Bossier City,LA,
1251,2001-01-01,375.926,Shreveport-Bossier City,LA,-0.0005343939679949283
1252,2002-01-01,376.14,Shreveport-Bossier City,LA,0.0005692609715741703
1253,2003-01-01,376.825,Shreveport-Bossier City,LA,0.0018211304301589681
1254,2004-01-01,379.457,Shreveport-Bossier City,LA,0.006984674583692785
1255,2005-01-01,381.444,Shreveport-Bossier City,LA,0.0052364299512197565
1256,2006-01-01,387.166,Shreveport-Bossier City,LA,0.015000891349713052
1257,2007-01-01,387.662,Shreveport-Bossier City,LA,0.001281104229193586
1258,2008-01-01,389.389,Shreveport-Bossier City,LA,0.0044549117530221505
1259,2009-01-01,391.516,Shreveport-Bossier City,LA,0.005462403919987535
1260,2010-01-01,399.935,Shreveport-Bossier City,LA,0.02150359116868783
1261,2011-01-01,403.88,Shreveport-Bossier City,LA,0.009864102916723905
1262,2012-01-01,407.435,Shreveport-Bossier City,LA,0.008802119441418288
1263,2013-01-01,406.237,Shreveport-Bossier City,LA,-0.002940346312908737
1264,2014-01-01,404.534,Shreveport-Bossier City,LA,-0.004192134148292781
1265,2015-01-01,404.0,Shreveport-Bossier City,LA,-0.0013200373763391227
1266,2016-01-01,401.947,Shreveport-Bossier City,LA,-0.0050816831683168084
1267,2017-01-01,400.161,Shreveport-Bossier City,LA,-0.004443371887338343
1268,2018-01-01,397.281,Shreveport-Bossier City,LA,-0.00719710316597566
1269,2019-01-01,394.706,Shreveport-Bossier City,LA,-0.0064815583931775445
1270,2000-01-01,336.443,Brownsville-Harlingen,TX,
1271,2001-01-01,342.262,Brownsville-Harlingen,TX,0.017295648891491266
1272,2002-01-01,349.544,Brownsville-Harlingen,TX,0.02127609842752043
1273,2003-01-01,357.097,Brownsville-Harlingen,TX,0.021608152335614417
1274,2004-01-01,364.33,Brownsville-Harlingen,TX,0.020255000742095408
1275,2005-01-01,370.735,Brownsville-Harlingen,TX,0.01758021573847901
1276,2006-01-01,376.882,Brownsville-Harlingen,TX,0.016580576422511983
1277,2007-01-01,382.703,Brownsville-Harlingen,TX,0.015445152594180556
1278,2008-01-01,389.164,Brownsville-Harlingen,TX,0.016882543382205073
1279,2009-01-01,396.371,Brownsville-Harlingen,TX,0.01851918471389946
1280,2010-01-01,407.63,Brownsville-Harlingen,TX,0.028405206233554026
1281,2011-01-01,413.201,Brownsville-Harlingen,TX,0.013666805681623151
1282,2012-01-01,415.877,Brownsville-Harlingen,TX,0.006476266998385771
1283,2013-01-01,417.357,Brownsville-Harlingen,TX,0.0035587445326383804
1284,2014-01-01,419.005,Brownsville-Harlingen,TX,0.003948657863651395
1285,2015-01-01,419.45,Brownsville-Harlingen,TX,0.0010620398324601155
1286,2016-01-01,421.35,Brownsville-Harlingen,TX,0.004529741327929493
1287,2017-01-01,422.227,Brownsville-Harlingen,TX,0.002081405007713144
1288,2018-01-01,422.139,Brownsville-Harlingen,TX,-0.00020841869420940018
1289,2019-01-01,423.163,Brownsville-Harlingen,TX,0.0024257412842689785
1290,2000-01-01,500.235,Augusta-Richmond County,GA-SC,
1291,2001-01-01,502.964,Augusta-Richmond County,GA-SC,0.00545543594510578
1292,2002-01-01,506.413,Augusta-Richmond County,GA-SC,0.006857349631385068
1293,2003-01-01,509.465,Augusta-Richmond County,GA-SC,0.006026701526224532
1294,2004-01-01,514.331,Augusta-Richmond County,GA-SC,0.009551195862326223
1295,2005-01-01,517.352,Augusta-Richmond County,GA-SC,0.005873649459200214
1296,2006-01-01,523.038,Augusta-Richmond County,GA-SC,0.01099058281402221
1297,2007-01-01,529.045,Augusta-Richmond County,GA-SC,0.01148482519434535
1298,2008-01-01,534.612,Augusta-Richmond County,GA-SC,0.010522734360971286
1299,2009-01-01,539.154,Augusta-Richmond County,GA-SC,0.00849588112500288
1300,2010-01-01,566.694,Augusta-Richmond County,GA-SC,0.05108002537308454
1301,2011-01-01,570.849,Augusta-Richmond County,GA-SC,0.007331999280034918
1302,2012-01-01,576.206,Augusta-Richmond County,GA-SC,0.009384267993812756
1303,2013-01-01,579.802,Augusta-Richmond County,GA-SC,0.0062408235943396395
1304,2014-01-01,583.046,Augusta-Richmond County,GA-SC,0.005595013470115706
1305,2015-01-01,589.574,Augusta-Richmond County,GA-SC,0.011196372155884537
1306,2016-01-01,595.029,Augusta-Richmond County,GA-SC,0.009252443289561763
1307,2017-01-01,600.276,Augusta-Richmond County,GA-SC,0.008818057607276275
1308,2018-01-01,604.221,Augusta-Richmond County,GA-SC,0.006571976890630493
1309,2019-01-01,608.98,Augusta-Richmond County,GA-SC,0.007876257197283909
1310,2000-01-01,509.454,Harrisburg-Carlisle,PA,
1311,2001-01-01,510.511,Harrisburg-Carlisle,PA,0.0020747702442223126
1312,2002-01-01,513.711,Harrisburg-Carlisle,PA,0.006268229283991955
1313,2003-01-01,516.171,Harrisburg-Carlisle,PA,0.004788684688472822
1314,2004-01-01,517.793,Harrisburg-Carlisle,PA,0.0031423694860810425
1315,2005-01-01,520.431,Harrisburg-Carlisle,PA,0.00509470000560075
1316,2006-01-01,525.594,Harrisburg-Carlisle,PA,0.009920623483228308
1317,2007-01-01,529.783,Harrisburg-Carlisle,PA,0.007970030099277992
1318,2008-01-01,533.802,Harrisburg-Carlisle,PA,0.007586124885094581
1319,2009-01-01,536.919,Harrisburg-Carlisle,PA,0.005839243764541813
1320,2010-01-01,550.088,Harrisburg-Carlisle,PA,0.024526977067304445
1321,2011-01-01,552.28,Harrisburg-Carlisle,PA,0.003984816974738514
1322,2012-01-01,555.057,Harrisburg-Carlisle,PA,0.0050282465416093824
1323,2013-01-01,558.139,Harrisburg-Carlisle,PA,0.005552582887883517
1324,2014-01-01,561.164,Harrisburg-Carlisle,PA,0.005419796860638648
1325,2015-01-01,564.678,Harrisburg-Carlisle,PA,0.006261984018932187
1326,2016-01-01,567.51,Harrisburg-Carlisle,PA,0.005015247627851549
1327,2017-01-01,570.784,Harrisburg-Carlisle,PA,0.005769061338126269
1328,2018-01-01,574.149,Harrisburg-Carlisle,PA,0.0058954000112125815
1329,2019-01-01,577.941,Harrisburg-Carlisle,PA,0.006604557353578899
1330,2000-01-01,445.06,Deltona-Daytona Beach-Ormond Beach,FL,
1331,2001-01-01,451.291,Deltona-Daytona Beach-Ormond Beach,FL,0.014000359502089665
1332,2002-01-01,458.4,Deltona-Daytona Beach-Ormond Beach,FL,0.01575258536066526
1333,2003-01-01,465.989,Deltona-Daytona Beach-Ormond Beach,FL,0.016555410122164105
1334,2004-01-01,476.695,Deltona-Daytona Beach-Ormond Beach,FL,0.02297479125043722
1335,2005-01-01,485.94,Deltona-Daytona Beach-Ormond Beach,FL,0.019393952107741752
1336,2006-01-01,494.302,Deltona-Daytona Beach-Ormond Beach,FL,0.01720788574721155
1337,2007-01-01,498.769,Deltona-Daytona Beach-Ormond Beach,FL,0.009036985486605253
1338,2008-01-01,497.344,Deltona-Daytona Beach-Ormond Beach,FL,-0.002857034017751725
1339,2009-01-01,495.89,Deltona-Daytona Beach-Ormond Beach,FL,-0.0029235297902457935
1340,2010-01-01,590.506,Deltona-Daytona Beach-Ormond Beach,FL,0.19080037911633618
1341,2011-01-01,591.926,Deltona-Daytona Beach-Ormond Beach,FL,0.0024047173102390573
1342,2012-01-01,594.969,Deltona-Daytona Beach-Ormond Beach,FL,0.0051408453083663375
1343,2013-01-01,600.236,Deltona-Daytona Beach-Ormond Beach,FL,0.008852562066258729
1344,2014-01-01,608.604,Deltona-Daytona Beach-Ormond Beach,FL,0.013941183134633883
1345,2015-01-01,621.166,Deltona-Daytona Beach-Ormond Beach,FL,0.02064067932514413
1346,2016-01-01,635.859,Deltona-Daytona Beach-Ormond Beach,FL,0.02365390249949284
1347,2017-01-01,647.867,Deltona-Daytona Beach-Ormond Beach,FL,0.018884689844760993
1348,2018-01-01,658.186,Deltona-Daytona Beach-Ormond Beach,FL,0.015927651817425614
1349,2019-01-01,668.365,Deltona-Daytona Beach-Ormond Beach,FL,0.015465233231943598
1350,2000-01-01,396.974,Vallejo-Fairfield,CA,
1351,2001-01-01,403.862,Vallejo-Fairfield,CA,0.01735126229929418
1352,2002-01-01,407.855,Vallejo-Fairfield,CA,0.009887040622786891
1353,2003-01-01,408.397,Vallejo-Fairfield,CA,0.0013289036544850141
1354,2004-01-01,408.346,Vallejo-Fairfield,CA,-0.00012487848833364623
1355,2005-01-01,406.605,Vallejo-Fairfield,CA,-0.004263541212599087
1356,2006-01-01,406.181,Vallejo-Fairfield,CA,-0.0010427810774585877
1357,2007-01-01,405.994,Vallejo-Fairfield,CA,-0.0004603858870797506
1358,2008-01-01,406.293,Vallejo-Fairfield,CA,0.0007364640856761806
1359,2009-01-01,407.234,Vallejo-Fairfield,CA,0.0023160625459950346
1360,2010-01-01,413.967,Vallejo-Fairfield,CA,0.016533491800782896
1361,2011-01-01,416.342,Vallejo-Fairfield,CA,0.005737172286679915
1362,2012-01-01,419.674,Vallejo-Fairfield,CA,0.008003035965624461
1363,2013-01-01,423.659,Vallejo-Fairfield,CA,0.009495465528005065
1364,2014-01-01,429.006,Vallejo-Fairfield,CA,0.01262099943586703
1365,2015-01-01,433.409,Vallejo-Fairfield,CA,0.010263259721309259
1366,2016-01-01,438.858,Vallejo-Fairfield,CA,0.012572420046653487
1367,2017-01-01,443.511,Vallejo-Fairfield,CA,0.01060251835445647
1368,2018-01-01,445.725,Vallejo-Fairfield,CA,0.004991984415268158
1369,2019-01-01,447.643,Vallejo-Fairfield,CA,0.0043031016882606465
1370,2000-01-01,1053.394,Birmingham-Hoover,AL,
1371,2001-01-01,1060.335,Birmingham-Hoover,AL,0.006589177458766748
1372,2002-01-01,1065.089,Birmingham-Hoover,AL,0.004483488708757033
1373,2003-01-01,1073.439,Birmingham-Hoover,AL,0.007839720436508157
1374,2004-01-01,1081.705,Birmingham-Hoover,AL,0.007700484144883779
1375,2005-01-01,1090.441,Birmingham-Hoover,AL,0.008076139058246001
1376,2006-01-01,1103.572,Birmingham-Hoover,AL,0.012041916985879864
1377,2007-01-01,1112.838,Birmingham-Hoover,AL,0.00839637105689528
1378,2008-01-01,1123.146,Birmingham-Hoover,AL,0.009262803750410997
1379,2009-01-01,1131.07,Birmingham-Hoover,AL,0.007055182496309431
1380,2010-01-01,1061.717,Birmingham-Hoover,AL,-0.06131627573890197
1381,2011-01-01,1064.03,Birmingham-Hoover,AL,0.0021785466371921913
1382,2012-01-01,1067.563,Birmingham-Hoover,AL,0.0033203951016420596
1383,2013-01-01,1072.882,Birmingham-Hoover,AL,0.004982375747379697
1384,2014-01-01,1076.087,Birmingham-Hoover,AL,0.0029872809870983286
1385,2015-01-01,1079.752,Birmingham-Hoover,AL,0.0034058584482481447
1386,2016-01-01,1082.877,Birmingham-Hoover,AL,0.0028941831087139214
1387,2017-01-01,1085.615,Birmingham-Hoover,AL,0.002528449676186817
1388,2018-01-01,1087.967,Birmingham-Hoover,AL,0.002166513911469714
1389,2019-01-01,1090.435,Birmingham-Hoover,AL,0.002268451157066309
1390,2000-01-01,769.117,Omaha-Council Bluffs,NE-IA,
1391,2001-01-01,775.38,Omaha-Council Bluffs,NE-IA,0.008143104365135656
1392,2002-01-01,782.384,Omaha-Council Bluffs,NE-IA,0.009032990275735786
1393,2003-01-01,790.535,Omaha-Council Bluffs,NE-IA,0.010418157835538455
1394,2004-01-01,800.459,Omaha-Council Bluffs,NE-IA,0.01255352387939812
1395,2005-01-01,810.493,Omaha-Council Bluffs,NE-IA,0.012535307867111323
1396,2006-01-01,820.051,Omaha-Council Bluffs,NE-IA,0.011792822393284164
1397,2007-01-01,829.183,Omaha-Council Bluffs,NE-IA,0.011135892767644817
1398,2008-01-01,839.265,Omaha-Council Bluffs,NE-IA,0.012158956466787219
1399,2009-01-01,849.517,Omaha-Council Bluffs,NE-IA,0.012215450423882945
1400,2010-01-01,867.671,Omaha-Council Bluffs,NE-IA,0.021369790127802046
1401,2011-01-01,876.022,Omaha-Council Bluffs,NE-IA,0.009624615781788304
1402,2012-01-01,884.555,Omaha-Council Bluffs,NE-IA,0.009740622952391531
1403,2013-01-01,893.864,Omaha-Council Bluffs,NE-IA,0.010523935764310988
1404,2014-01-01,903.335,Omaha-Council Bluffs,NE-IA,0.01059557158583413
1405,2015-01-01,913.073,Omaha-Council Bluffs,NE-IA,0.010780053911339627
1406,2016-01-01,923.431,Omaha-Council Bluffs,NE-IA,0.011344109397605662
1407,2017-01-01,931.987,Omaha-Council Bluffs,NE-IA,0.009265445929365512
1408,2018-01-01,940.97,Omaha-Council Bluffs,NE-IA,0.009638546460412067
1409,2019-01-01,949.442,Omaha-Council Bluffs,NE-IA,0.009003475137358219
1410,2000-01-01,93.012,Longview,WA,
1411,2001-01-01,93.623,Longview,WA,0.0065690448544273305
1412,2002-01-01,94.313,Longview,WA,0.0073699838714844645
1413,2003-01-01,94.427,Longview,WA,0.0012087411067402964
1414,2004-01-01,95.424,Longview,WA,0.010558420790663714
1415,2005-01-01,96.359,Longview,WA,0.009798373574781971
1416,2006-01-01,98.953,Longview,WA,0.026920163139924735
1417,2007-01-01,100.557,Longview,WA,0.016209715723626283
1418,2008-01-01,101.537,Longview,WA,0.009745716359875534
1419,2009-01-01,101.966,Longview,WA,0.004225060815269188
1420,2010-01-01,102.358,Longview,WA,0.003844418727811272
1421,2011-01-01,102.309,Longview,WA,-0.00047871197170723523
1422,2012-01-01,101.663,Longview,WA,-0.006314205006402229
1423,2013-01-01,101.483,Longview,WA,-0.001770555659384332
1424,2014-01-01,101.79,Longview,WA,0.0030251372151000044
1425,2015-01-01,102.999,Longview,WA,0.011877394636015115
1426,2016-01-01,104.74,Longview,WA,0.016903076728900235
1427,2017-01-01,106.805,Longview,WA,0.019715485965247304
1428,2018-01-01,108.752,Longview,WA,0.018229483638406263
1429,2019-01-01,110.593,Longview,WA,0.016928424304840428
1430,2000-01-01,343.798,Huntsville,AL,
1431,2001-01-01,347.907,Huntsville,AL,0.011951785641568513
1432,2002-01-01,353.145,Huntsville,AL,0.015055747656701257
1433,2003-01-01,358.448,Huntsville,AL,0.015016494641011402
1434,2004-01-01,363.221,Huntsville,AL,0.013315738963531665
1435,2005-01-01,370.064,Huntsville,AL,0.018839769726970657
1436,2006-01-01,379.304,Huntsville,AL,0.02496865407064708
1437,2007-01-01,387.705,Huntsville,AL,0.022148461392445196
1438,2008-01-01,397.228,Huntsville,AL,0.024562489521672504
1439,2009-01-01,406.316,Huntsville,AL,0.02287854833999603
1440,2010-01-01,419.276,Huntsville,AL,0.03189635653038536
1441,2011-01-01,425.122,Huntsville,AL,0.013943082838035137
1442,2012-01-01,430.056,Huntsville,AL,0.011606080136995933
1443,2013-01-01,435.541,Huntsville,AL,0.012754152947523245
1444,2014-01-01,440.395,Huntsville,AL,0.01114476019479227
1445,2015-01-01,444.542,Huntsville,AL,0.009416546509383616
1446,2016-01-01,449.576,Huntsville,AL,0.011324014378844005
1447,2017-01-01,455.892,Huntsville,AL,0.014048792640176444
1448,2018-01-01,463.181,Huntsville,AL,0.015988435857615446
1449,2019-01-01,471.824,Huntsville,AL,0.018660091843145654
1450,2000-01-01,2014.665,Cincinnati,OH-KY-IN,
1451,2001-01-01,2035.68,Cincinnati,OH-KY-IN,0.010431014585551512
1452,2002-01-01,2050.03,Cincinnati,OH-KY-IN,0.007049241531085437
1453,2003-01-01,2066.256,Cincinnati,OH-KY-IN,0.007915006121861357
1454,2004-01-01,2083.905,Cincinnati,OH-KY-IN,0.008541535995539862
1455,2005-01-01,2102.422,Cincinnati,OH-KY-IN,0.008885721757949439
1456,2006-01-01,2122.711,Cincinnati,OH-KY-IN,0.0096502985604221
1457,2007-01-01,2148.315,Cincinnati,OH-KY-IN,0.012061934007973951
1458,2008-01-01,2158.643,Cincinnati,OH-KY-IN,0.004807488659716919
1459,2009-01-01,2171.896,Cincinnati,OH-KY-IN,0.006139505235465137
1460,2010-01-01,2140.715,Cincinnati,OH-KY-IN,-0.014356580609752978
1461,2011-01-01,2146.208,Cincinnati,OH-KY-IN,0.0025659651097880154
1462,2012-01-01,2152.554,Cincinnati,OH-KY-IN,0.002956842952779981
1463,2013-01-01,2162.06,Cincinnati,OH-KY-IN,0.004416149374185219
1464,2014-01-01,2172.19,Cincinnati,OH-KY-IN,0.00468534638261664
1465,2015-01-01,2181.427,Cincinnati,OH-KY-IN,0.004252390444666521
1466,2016-01-01,2191.572,Cincinnati,OH-KY-IN,0.0046506254850609
1467,2017-01-01,2202.558,Cincinnati,OH-KY-IN,0.005012840098340243
1468,2018-01-01,2211.936,Cincinnati,OH-KY-IN,0.004257776639707167
1469,2019-01-01,2221.208,Cincinnati,OH-KY-IN,0.004191803017808748
1470,1990-01-01,189.279,Clarksville,TN-KY,
1471,1991-01-01,189.761,Clarksville,TN-KY,0.0025465054232112205
1472,1992-01-01,200.158,Clarksville,TN-KY,0.054789972649806895
1473,1993-01-01,201.941,Clarksville,TN-KY,0.008907962709459705
1474,1994-01-01,207.171,Clarksville,TN-KY,0.025898653567130836
1475,1995-01-01,211.843,Clarksville,TN-KY,0.02255141887619394
1476,1996-01-01,219.461,Clarksville,TN-KY,0.03596059345836311
1477,1997-01-01,223.972,Clarksville,TN-KY,0.020554904971726184
1478,1998-01-01,226.773,Clarksville,TN-KY,0.012506027539156639
1479,1999-01-01,229.368,Clarksville,TN-KY,0.011443161222896903
1480,2000-01-01,232.719,Clarksville,TN-KY,0.01460971016009216
1481,2001-01-01,235.713,Clarksville,TN-KY,0.012865301071248947
1482,2002-01-01,238.21,Clarksville,TN-KY,0.010593391115466755
1483,2003-01-01,241.527,Clarksville,TN-KY,0.013924688300239296
1484,2004-01-01,244.887,Clarksville,TN-KY,0.01391148815660359
1485,2005-01-01,251.845,Clarksville,TN-KY,0.028413104819773993
1486,2006-01-01,252.809,Clarksville,TN-KY,0.00382775119617218
1487,2007-01-01,262.17,Clarksville,TN-KY,0.037027953909868794
1488,2008-01-01,261.757,Clarksville,TN-KY,-0.0015753137277340068
1489,2009-01-01,268.546,Clarksville,TN-KY,0.02593626913511371
1490,2010-01-01,274.959,Clarksville,TN-KY,0.023880452510929295
1491,2011-01-01,277.405,Clarksville,TN-KY,0.00889587174815154
1492,2012-01-01,287.393,Clarksville,TN-KY,0.036005118869522956
1493,2013-01-01,285.441,Clarksville,TN-KY,-0.0067920930572421545
1494,2014-01-01,289.628,Clarksville,TN-KY,0.014668530449374773
1495,2015-01-01,292.878,Clarksville,TN-KY,0.011221290759180658
1496,2016-01-01,293.712,Clarksville,TN-KY,0.002847602073218214
1497,2017-01-01,298.635,Clarksville,TN-KY,0.016761317208694226
1498,2018-01-01,304.301,Clarksville,TN-KY,0.018972993788404002
1499,2019-01-01,307.82,Clarksville,TN-KY,0.011564207807401194
1500,2000-01-01,271.669,Boulder,CO,
1501,2001-01-01,278.981,Boulder,CO,0.026915106250621212
1502,2002-01-01,281.941,Boulder,CO,0.010610041544047766
1503,2003-01-01,282.126,Boulder,CO,0.0006561656516788084
1504,2004-01-01,284.815,Boulder,CO,0.009531202370572034
1505,2005-01-01,286.545,Boulder,CO,0.006074118287309416
1506,2006-01-01,291.449,Boulder,CO,0.017114240346193466
1507,2007-01-01,295.691,Boulder,CO,0.014554862085647713
1508,2008-01-01,300.452,Boulder,CO,0.016101267877615566
1509,2009-01-01,303.482,Boulder,CO,0.010084805559623655
1510,2010-01-01,295.037,Boulder,CO,-0.027827021042434286
1511,2011-01-01,299.957,Boulder,CO,0.016675874551327574
1512,2012-01-01,304.57,Boulder,CO,0.01537887097150592
1513,2013-01-01,309.323,Boulder,CO,0.015605607906228336
1514,2014-01-01,312.233,Boulder,CO,0.009407641850105009
1515,2015-01-01,318.027,Boulder,CO,0.01855665480586599
1516,2016-01-01,321.25,Boulder,CO,0.010134359661286618
1517,2017-01-01,322.441,Boulder,CO,0.0037073929961088936
1518,2018-01-01,324.636,Boulder,CO,0.006807446943782214
1519,2019-01-01,326.196,Boulder,CO,0.0048053820278712855
1520,2000-01-01,144.661,Springfield,OH,
1521,2001-01-01,143.929,Springfield,OH,-0.005060106041020029
1522,2002-01-01,143.412,Springfield,OH,-0.0035920488574227027
1523,2003-01-01,141.915,Springfield,OH,-0.010438457032884374
1524,2004-01-01,141.565,Springfield,OH,-0.002466265017792346
1525,2005-01-01,141.543,Springfield,OH,-0.00015540564405036594
1526,2006-01-01,140.875,Springfield,OH,-0.004719413888359059
1527,2007-01-01,140.187,Springfield,OH,-0.004883762200532327
